id,prediction,loss
108958,6456,1.641e+04
108959,3197,1927
108960,1008,2237
108962,1837,737.7
108968,2174,4861
108971,2276,2101
108976,843.2,872.7
108977,3380,4868
108978,1798,1663
108980,1837,1576
108981,730.6,1057
108982,3847,2099
108991,3536,3668
108993,2480,2528
108994,2142,1926
108995,1717,1964
108996,6757,8814
108999,3391,2876
109012,2361,2217
109016,1798,3141
109018,2896,3306
109028,1163,625.5
109030,676.3,630.7
109032,1094,968.6
109038,1522,1322
109040,2893,4563
109045,2051,2911
109046,1226,572.7
109049,3632,3680
109060,2583,937.1
109066,1522,628.3
109067,1912,1230
109068,1128,1114
109069,1837,2347
109073,4118,2909
109074,3759,3645
109075,3847,5364
109078,6150,2689
109079,1639,909.5
109081,1375,681.2
109086,1094,868.4
109091,1376,1484
109093,5847,4371
109095,2340,2606
109096,5486,7715
109101,1361,1542
109108,788.8,803.7
109109,1915,505.8
109117,767,646.6
109118,1563,3949
109120,3011,1807
109125,1246,574.7
109126,2856,3320
109128,4899,4227
109133,2583,3187
109134,1915,1684
109138,4272,4811
109140,1163,811.3
109141,2583,3729
109146,1226,803
109147,2724,1456
109150,2354,1138
109155,3863,4729
109157,1365,843.1
109160,1563,1892
109164,897.2,1051
109166,1054,1400
109168,1226,2930
109169,2856,1354
109170,1440,2213
109174,1649,1801
109178,8417,8198
109179,3011,2733
109187,1128,1279
109189,3536,3757
109191,1915,1713
109194,2651,2522
109195,5629,1.193e+04
109197,1522,1184
109199,2235,1998
109201,3380,4648
109207,1522,1192
109208,1128,1573
109209,1639,1278
109214,1522,1412
109218,1994,1062
109223,1163,2674
109225,2007,7647
109229,2856,2158
109230,3197,1354
109231,1915,2335
109240,932.7,2536
109242,2724,1851
109243,6099,8941
109244,4543,7668
109247,2893,2733
109248,2893,3591
109253,1596,1811
109256,1060,555.8
109258,3485,2156
109264,1563,4113
109272,1692,1351
109273,1837,1722
109276,5629,3816
109277,1440,1818
109279,2092,2139
109280,5140,9933
109284,2893,4197
109285,3391,1835
109286,1639,1001
109287,7984,5985
109288,2092,1456
109293,5615,4260
109297,1522,1941
109298,1.086e+04,9481
109302,1163,508.1
109306,2893,5628
109307,2856,3650
109312,3197,2894
109314,912.9,749.2
109320,1798,2443
109324,1163,984.6
109331,1.176e+04,1.3e+04
109337,1375,1515
109339,1119,1567
109341,1522,613.3
109346,1365,749.9
109347,2007,1082
109348,4272,6046
109349,1639,702.1
109353,2583,1636
109357,1163,1376
109359,5140,5861
109364,4052,4434
109365,1094,943.7
109367,2651,1479
109373,3391,2119
109374,1837,1368
109375,1246,742.4
109376,1226,1015
109380,4052,9059
109385,7435,8043
109386,1759,2177
109392,1054,1196
109395,2724,2515
109396,3971,6079
109402,1596,1438
109407,4118,5607
109415,6099,6991
109416,1586,569.6
109417,1930,1881
109419,1226,1793
109426,1268,1193
109429,3256,1870
109430,1994,6123
109433,4323,1.541e+04
109434,1.086e+04,1.934e+04
109435,1575,1617
109437,4052,2829
109439,1440,1409
109444,1008,2072
109455,3847,5303
109456,1440,596
109461,1563,2717
109465,980.1,1825
109469,2174,1321
109474,3087,2469
109475,2856,1650
109477,966.7,912.6
109480,3971,4345
109481,1994,955.6
109482,1281,790.2
109483,1649,1710
109484,1639,2267
109493,1731,1078
109502,1573,1271
109505,1128,830
109517,1731,1108
109519,1268,1644
109526,4737,6378
109528,932.7,329.7
109530,3197,4066
109531,1163,1396
109536,1639,1818
109537,1393,1469
109538,8144,8001
109539,1006,470
109553,3536,7403
109564,2174,4933
109566,2276,2415
109567,2997,3878
109574,1246,3248
109575,3197,1812
109582,2007,4013
109583,1277,1423
109584,789,1956
109586,1563,1369
109589,897.2,425.4
109592,2218,2171
109594,912.9,1594
109596,2443,1270
109598,2651,2513
109599,912.9,1013
109600,2092,4459
109606,1277,770.7
109607,1573,2184
109608,1.086e+04,1.474e+04
109611,1994,1191
109614,1365,1032
109617,1915,2924
109621,4377,5205
109634,1060,2582
109636,1153,999.7
109638,4737,2901
109639,5293,5425
109641,1375,1253
109643,2651,4078
109646,1277,2201
109647,1.873e+04,2.807e+04
109651,2856,4093
109652,9661,5625
109661,5615,5677
109663,2443,1072
109667,2724,2982
109669,3087,3023
109670,1717,627.5
109671,4272,3118
109684,2007,1670
109692,1365,1580
109694,2480,3987
109696,5847,2718
109697,4218,5736
109698,730.6,1480
109699,5847,6835
109705,2751,1441
109706,7774,9070
109707,2218,2261
109710,1365,3506
109713,2051,3341
109714,1522,1277
109716,5629,4335
109721,1798,710
109724,3391,4388
109727,9661,9906
109728,5384,2744
109731,1692,2551
109732,3391,1418
109734,1031,362
109738,1586,815.4
109739,1054,1043
109740,4146,2731
109743,1226,1146
109744,3632,3839
109745,2142,1589
109746,966.7,802.6
109752,3011,1270
109753,3197,4978
109759,5615,8809
109760,1692,1872
109762,980.1,1747
109771,1094,1341
109780,1586,756
109783,1994,1087
109787,1226,487.1
109793,1731,3276
109795,4899,5498
109796,1119,513.1
109797,2893,2462
109798,2235,545.6
109804,1798,1442
109805,3719,7918
109811,1226,2094
109812,647.7,1010
109813,1163,576.7
109814,1376,1262
109817,1277,564.5
109819,912.9,1182
109820,8144,1.619e+04
109821,1575,1575
109822,1.758e+04,3.13e+04
109825,1639,1978
109829,4323,1.404e+04
109832,843.2,1002
109837,5847,7473
109838,2443,2173
109840,1128,718.2
109841,1054,1642
109843,2218,3493
109844,2007,1659
109851,4737,3589
109852,1563,822.2
109858,1731,858.4
109863,1054,3830
109864,3898,2911
109868,932.7,880.3
109874,3391,3144
109875,1246,1520
109876,1706,1585
109878,2218,1493
109880,3971,6303
109881,5629,9282
109883,2893,570.9
109886,9070,1.331e+04
109889,1731,861.1
109890,3011,4641
109893,1226,1394
109907,1442,1489
109908,2623,2712
109911,2340,4485
109915,2480,2516
109916,3632,2369
109917,6150,2813
109921,661,661
109923,1994,713.5
109926,3485,5369
109930,1.012e+04,5031
109931,6757,3422
109934,932.7,870.6
109935,1915,1847
109939,1314,2469
109943,789,1153
109947,1522,1276
109949,1912,2976
109950,2856,3644
109951,4146,1501
109953,1759,2420
109954,1006,1019
109955,4052,4739
109962,3289,2162
109965,1375,1703
109966,1031,1279
109967,2174,1908
109968,4737,3205
109971,5615,5905
109973,897.2,2139
109975,1955,1298
109981,3087,2.712e+04
109984,1522,1819
109989,2724,3550
109992,1006,704
109997,1393,911.3
110003,2174,1532
110004,1163,1483
110005,932.7,968.3
110008,3971,3407
110013,1639,1348
110018,3847,8501
110019,2092,1885
110020,4737,2346
110023,1008,2015
110026,3676,959.5
110031,2276,2051
110039,1246,1225
110040,6099,6152
110041,980.1,782.1
110043,1522,1875
110045,1277,2409
110046,1314,1465
110050,676.3,454
110051,7156,6030
110054,966.7,604.9
110062,2174,947.4
110067,4052,2630
110068,1281,349.9
110069,2340,2681
110071,1376,522.8
110074,1008,957.2
110087,1.176e+04,1.631e+04
110090,2092,1405
110091,2276,2207
110093,1649,816.9
110101,2528,2205
110103,1246,2403
110109,2115,3971
110111,1119,1946
110113,5486,7322
110115,1163,777.4
110120,3197,1422
110125,3971,4472
110130,1563,2038
110133,1798,944
110134,1.012e+04,8587
110143,2276,2078
110147,9661,1.558e+04
110149,1692,1858
110150,6757,8433
110152,2583,1239
110157,4118,2324
110161,3087,6362
110169,2893,2811
110173,1563,1355
110175,1915,2136
110177,1365,1362
110181,1094,138
110185,2174,2688
110188,1798,1567
110191,1365,2533
110197,2280,6917
110205,1912,538
110208,4218,3813
110210,3898,4719
110211,1573,1195
110219,1153,565.7
110220,8144,8035
110221,3536,2509
110227,1376,1495
110229,1639,3170
110230,3719,3184
110242,2583,3871
110246,2583,1742
110249,1837,1182
110252,843.2,1555
110253,3197,2607
110255,1798,1845
110256,3536,3047
110257,6150,7902
110261,1226,1067
110267,3289,6428
110268,5486,6055
110270,1692,4324
110272,2849,1685
110273,2651,2436
110274,2651,3337
110277,1639,1476
110278,4737,3363
110279,1563,954.2
110281,3536,3480
110282,2751,2718
110283,1930,482
110284,1163,1072
110286,1.587e+04,2.574e+04
110288,1.587e+04,2.509e+04
110289,1021,956.2
110292,2856,5637
110297,1522,689.1
110299,2415,1445
110300,2997,2098
110302,5293,5306
110304,789,315.5
110308,3719,1047
110310,2651,2359
110312,542.9,669.9
110323,1246,847.3
110325,676.6,1026
110330,1649,1303
110336,2092,1120
110337,3632,2569
110341,1128,1188
110343,3971,6226
110348,2856,2660
110349,1692,4219
110350,1.296e+04,9617
110351,1094,2675
110353,3863,4446
110354,2528,840.1
110358,1.323e+04,1.68e+04
110359,1563,2739
110364,2724,1776
110365,1798,6035
110370,2218,1447
110371,1457,923
110373,1930,4995
110378,4146,2449
110380,2092,3372
110386,1021,383.2
110392,9070,4600
110398,1006,384.5
110400,1226,1135
110406,1376,924.9
110409,3391,3967
110417,2893,5324
110418,1094,2798
110419,6456,1986
110425,1798,2675
110428,3056,6816
110432,3759,2440
110436,1649,2598
110438,1706,1715
110441,1.086e+04,4808
110447,2480,3536
110452,1912,4502
110457,1994,4852
110458,3898,502.5
110460,1573,1761
110464,5775,6570
110465,3380,1305
110469,5615,1.629e+04
110473,4737,7003
110474,2218,2090
110475,2280,4529
110476,1994,1098
110482,3087,6787
110483,1639,1223
110491,5615,6625
110493,1226,1555
110495,3087,1967
110497,1649,1306
110500,2856,2130
110509,6456,1424
110510,1281,641.7
110515,1798,507.8
110517,2856,3545
110519,5140,5760
110520,2724,1796
110528,1054,990.3
110529,1163,1713
110533,897.2,795.9
110534,3632,3367
110535,1376,848.7
110539,3380,3577
110540,7774,1.148e+04
110541,1994,2701
110545,897.2,552.7
110557,6346,6722
110558,1692,3573
110559,7156,5107
110560,5293,6587
110562,1915,2069
110567,1393,526.1
110572,2092,2712
110573,2174,2217
110575,1522,669.2
110579,3536,4621
110582,2751,3329
110583,2276,2181
110585,2480,2167
110588,1731,1607
110589,1153,997.2
110590,3197,4143
110593,5615,1807
110594,2443,4029
110597,1314,1100
110602,1128,969.8
110604,2539,3547
110606,912.9,1281
110608,2856,1088
110609,5847,5183
110611,1.472e+04,1.541e+04
110613,3256,3879
110620,1054,1278
110622,981.1,530.1
110625,3197,4598
110628,897.2,645.3
110629,2751,5388
110630,1731,1111
110636,2528,4088
110638,1596,1702
110643,2235,2989
110652,1314,1144
110660,3971,5668
110662,1522,1856
110666,2443,3971
110667,2218,2759
110669,1731,1842
110673,3289,3415
110674,752.3,440.1
110675,1731,2493
110676,2276,2622
110678,1522,2165
110679,6346,1.267e+04
110680,3011,4583
110687,897.2,660.4
110688,5615,2952
110689,1994,2011
110690,3759,4512
110694,9661,1.426e+04
110696,1268,1270
110702,1563,1320
110704,1837,1115
110709,1054,710.7
110711,1994,1509
110715,912.9,660.3
110716,3898,9322
110717,1994,2226
110719,1731,612.5
110722,1930,1872
110724,1365,1952
110729,1731,2809
110733,1281,1455
110734,897.2,2517
110754,1163,1802
110765,2856,1233
110769,1094,347.6
110771,1837,1145
110776,1365,1264
110778,2893,2037
110779,4543,2422
110785,1706,1426
110791,9125,1.847e+04
110794,3380,4500
110795,4899,5571
110797,4323,1769
110801,1522,2317
110803,3759,1203
110806,1649,1508
110810,7984,1.37e+04
110814,1442,927.5
110815,1837,6392
110824,2007,1626
110826,1649,900.4
110829,883.3,1095
110831,1798,1258
110833,3197,2911
110835,4899,5577
110843,1440,1648
110845,2092,6562
110846,1376,927.9
110851,1639,1141
110855,2651,1949
110859,1717,2461
110862,1442,1047
110863,1163,1142
110868,3256,3440
110870,1912,2122
110874,2751,3183
110875,1731,1589
110877,3197,962.8
110878,1649,2203
110879,1031,846.9
110880,4628,8714
110882,2142,938.9
110884,1440,1849
110894,1835,1729
110905,6150,2.06e+04
110906,4737,3941
110912,1006,840.5
110920,1930,2732
110921,3847,2110
110922,2893,1142
110923,2443,1578
110926,1930,4371
110931,4628,4321
110932,1094,1675
110935,6099,4851
110937,1731,1189
110942,1128,1552
110949,1912,853
110952,1596,1575
110954,6346,5676
110955,1376,3487
110958,2142,2000
110971,1522,1150
110975,1759,1599
110976,743.7,796.1
110977,1692,7017
110982,3719,4599
110987,2235,2561
110991,2115,3048
110994,1573,1193
110995,1649,1181
110996,1692,1275
110998,1094,1599
110999,1365,785.9
111000,2092,1000
111001,1912,1963
111002,2174,1698
111017,6456,4851
111018,5629,1.596e+04
111021,2583,2550
111022,1226,1335
111023,1563,1038
111028,1375,614.7
111032,1375,1248
111035,1376,650.5
111036,1246,625.4
111039,1731,1446
111040,1163,2282
111044,2480,1948
111046,2724,2648
111054,4133,4165
111058,1226,1904
111059,1798,1929
111066,1375,1777
111067,1054,1082
111069,3087,1766
111070,1522,2627
111073,2528,1642
111076,1128,1388
111078,676.6,729
111083,2443,1622
111090,980.1,588.9
111099,1837,2655
111100,1246,982.2
111109,1246,1052
111120,897.2,944.9
111121,1008,1687
111129,1365,999.9
111131,1163,1510
111134,1246,1021
111135,1136,1013
111139,2218,950.4
111140,2443,3422
111141,2724,1490
111143,1731,1529
111145,1246,896.5
111147,1759,1407
111157,1731,1534
111159,1440,764.7
111161,2849,5449
111166,3011,2909
111169,6150,3817
111172,1054,534
111173,1994,4251
111187,2651,3945
111195,1006,819.7
111198,1994,737.6
111199,1365,873.6
111200,1596,2564
111211,5790,7567
111218,5384,3356
111219,1522,1929
111220,1226,876.4
111222,2443,1897
111225,1440,1167
111227,1649,2976
111231,843.2,807.9
111235,1094,410.4
111238,1731,1172
111243,3719,3555
111249,2092,1809
111252,2539,3119
111253,1246,1321
111254,4808,3641
111260,2480,2817
111261,1376,2082
111267,2651,3554
111268,1442,1318
111269,1442,1480
111270,3759,4311
111272,1268,624.5
111274,2849,1521
111276,8144,1.099e+04
111281,1837,2139
111286,980.1,1807
111297,1376,636.6
111298,3197,3326
111303,3971,9185
111309,1915,995.7
111314,2480,2549
111319,4522,8814
111321,1094,911.6
111327,1915,4423
111328,1.296e+04,1.672e+04
111331,2856,3881
111335,1798,2392
111340,1639,2789
111341,2007,1723
111343,5293,3317
111344,3011,1598
111347,6456,9668
111350,8417,8404
111351,1226,2126
111358,1994,2492
111366,2651,3659
111370,1440,6351
111372,3087,3631
111373,4272,5162
111374,1798,2057
111379,1268,2235
111381,1563,992.6
111388,2893,898.7
111392,1.012e+04,1.174e+04
111402,1955,1428
111407,1153,1264
111408,2361,3591
111411,1930,601.4
111412,2724,2214
111418,2751,2098
111421,2849,1774
111422,1094,757.7
111424,1393,1418
111426,1440,1722
111429,4522,2525
111433,2856,8968
111435,1376,1939
111437,1119,1268
111439,1731,2601
111441,1930,1425
111446,1798,2546
111447,3256,2369
111449,1639,1394
111451,2480,3331
111455,1440,1834
111459,1178,646.1
111468,2480,2886
111470,2174,2541
111474,2651,1659
111476,2443,2967
111477,5140,5980
111481,3011,4675
111485,4899,5773
111486,1837,1743
111487,2340,4323
111489,9070,6308
111490,647.7,767.9
111498,1006,934.4
111500,676.3,900.4
111501,2340,2054
111504,2276,5195
111506,1798,6699
111507,1153,923.3
111512,2751,2628
111522,2354,978.5
111523,1008,579.3
111529,2623,3085
111530,2092,2615
111534,1798,702.4
111542,4377,9394
111546,3011,4638
111551,2856,1694
111552,3759,5076
111553,2528,2396
111554,4377,8634
111556,4146,3440
111559,5140,2512
111560,3536,1320
111562,1246,2160
111566,1798,1617
111567,1006,1499
111577,2340,901.9
111581,2174,1614
111586,2480,6561
111587,1522,853
111593,3971,4888
111595,1955,2680
111596,2092,1213
111601,2893,5866
111603,1163,2428
111604,2443,2095
111606,1837,2016
111613,1575,1049
111615,2893,1735
111616,5384,4874
111617,7984,6498
111621,1912,2478
111622,1163,1028
111623,2751,3405
111625,2443,4137
111630,7013,8851
111631,1153,1176
111633,9661,5308
111634,2092,1479
111635,2583,2364
111636,1153,1581
111638,1094,1147
111643,7984,5856
111644,1153,550.9
111645,7774,8504
111653,1798,2801
111655,1912,1295
111658,2856,4188
111665,9125,1.091e+04
111671,7984,5459
111677,1731,749.5
111679,2276,4004
111682,2528,4348
111683,1060,1071
111684,1054,832.7
111685,2354,1921
111687,2276,2609
111688,1216,1699
111692,6346,6533
111698,966.7,1479
111701,1163,1724
111703,1153,1118
111709,4218,4193
111711,2235,2627
111712,3971,3985
111713,2583,1746
111723,5293,4293
111725,1731,1300
111726,2651,5022
111728,1153,566.2
111733,1798,1996
111734,1994,1577
111736,1008,2566
111739,1563,1653
111741,1930,2552
111743,843.2,887.8
111747,2893,2782
111750,1246,933.8
111752,2276,4701
111753,4146,1851
111754,1440,1274
111761,1731,1303
111765,1393,1121
111766,1246,1120
111770,942.9,374.5
111776,4146,2808
111778,1798,4268
111781,1522,960.8
111783,1837,2280
111784,4146,3806
111788,1365,1657
111794,820.7,699.2
111797,5384,6443
111802,1522,4172
111805,4133,5759
111806,2856,2151
111808,1692,684.5
111811,4543,4921
111812,932.7,1406
111814,1.587e+04,2.516e+04
111821,1692,1070
111822,2539,1922
111825,2583,1093
111832,4899,8999
111837,1163,846.8
111838,1649,941.7
111841,1731,1394
111846,1915,766.8
111849,1759,750.9
111855,1365,5620
111863,1563,781.8
111868,3863,4187
111876,4737,3922
111882,2443,1.137e+04
111886,2849,1503
111894,2276,4417
111897,2218,1352
111900,966.7,1216
111901,1994,1769
111903,1008,1292
111904,1798,4059
111906,3056,8843
111909,932.7,1905
111911,820.7,892.3
111913,1440,951.8
111917,3169,1271
111919,820.7,418.8
111920,1798,2511
111923,966.7,1711
111931,1008,567.8
111933,2092,6534
111934,820.7,808.7
111941,820.7,673.1
111943,3847,3130
111946,966.7,1539
111949,1440,1840
111950,3971,2634
111958,1375,1314
111960,5140,6417
111962,881.2,1241
111964,3197,4568
111967,1094,1249
111972,1119,1000
111975,1915,2539
111976,2115,4235
111977,966.7,840.7
111978,1163,2652
111979,2724,3938
111982,1639,1441
111988,1912,4699
111991,4146,2085
111993,4543,3648
111996,1376,1440
111997,1912,4001
112004,843.2,518.6
112007,2893,3954
112009,1314,3091
112012,1128,454.7
112013,1153,1641
112014,1837,3492
112015,6456,7014
112023,3011,2374
112026,1.472e+04,2.533e+04
112028,6346,7766
112029,4146,4809
112032,1837,1386
112037,2092,2074
112038,1008,421.5
112039,2174,2624
112043,3391,4709
112046,2480,2556
112047,3452,615
112048,6346,7366
112050,1522,553.9
112058,5847,1.239e+04
112064,1246,1648
112068,2276,2564
112074,897.2,947.3
112076,1731,3893
112081,1440,990.5
112082,1008,920.4
112084,1522,1811
112087,7435,3830
112090,1376,893
112092,1586,6143
112095,1522,3961
112098,3971,4950
112099,4052,1923
112100,2340,4412
112101,4052,9484
112102,1563,2431
112103,1457,1913
112109,2361,1757
112110,2751,4630
112111,2443,1362
112113,932.7,505.7
112115,1798,1167
112117,2092,1373
112123,1706,1233
112125,1442,1288
112127,4146,2548
112129,1994,1226
112131,3197,3951
112134,1798,3100
112136,1649,2706
112137,1268,1386
112140,1442,2219
112144,3971,6069
112155,5790,2587
112159,3632,246.4
112160,6099,1.062e+04
112162,647.7,1166
112164,1912,1373
112170,2856,7684
112171,1376,1651
112173,881.2,719.4
112175,1915,1061
112176,1246,4006
112182,743.7,824.6
112185,730.6,508.5
112186,1912,2765
112187,1128,1829
112188,897.2,1058
112193,3632,7618
112195,1649,1535
112197,1639,1027
112212,2115,2668
112215,1912,2061
112216,1365,1165
112218,1798,2606
112219,1281,709.6
112220,2528,1830
112225,3289,1767
112227,3197,1892
112228,2443,2212
112238,2276,1634
112240,6150,7687
112243,1837,2447
112246,1008,733.1
112250,2724,2642
112252,1375,567.1
112253,1692,2151
112254,912.9,1155
112256,4543,5247
112259,4118,1915
112260,2651,2712
112262,2751,1748
112267,1573,1871
112273,1522,1698
112275,1692,6551
112277,5293,4211
112280,2724,3337
112284,1563,1613
112287,1094,1014
112289,1798,994.2
112291,3087,1845
112296,1.012e+04,1.04e+04
112298,1031,439.9
112301,932.7,822.4
112304,7435,6975
112306,3632,4950
112307,2443,1611
112310,2856,2140
112314,5847,3572
112317,1277,1715
112318,2174,1816
112321,2361,2117
112325,4899,3682
112330,2340,1321
112331,1649,3517
112335,4377,5377
112338,1798,4133
112341,2856,8856
112342,5629,5532
112344,1277,2863
112351,5629,3465
112353,2092,643.7
112356,1522,860.4
112358,1008,564.9
112360,2480,4394
112365,820.7,830.6
112366,3087,2171
112371,5790,3084
112375,5629,7039
112385,1575,1100
112386,676.3,843.4
112390,1376,927.7
112392,2583,3366
112398,3380,3503
112400,1692,1218
112401,2443,2381
112405,3898,3225
112409,4118,2560
112413,1692,797.1
112422,1930,1001
112424,2893,3305
112426,2856,3428
112429,1731,3595
112432,1226,1144
112433,1522,871.4
112442,2218,1659
112447,2115,3589
112448,4543,4363
112452,1639,5528
112458,4146,4665
112461,7435,4398
112462,1246,818.9
112470,1376,1784
112471,7156,1.158e+04
112473,1277,3202
112475,2174,1977
112479,1277,783.6
112480,1246,1179
112483,2340,3089
112484,1163,947.4
112485,4377,4618
112491,2856,5185
112492,2276,3245
112493,2893,1522
112496,4377,1537
112499,1930,823.8
112504,897.2,1353
112505,3011,2572
112507,6456,8963
112508,1442,915.3
112515,4737,5893
112518,1930,2188
112520,1639,4704
112521,9070,1.016e+04
112522,1094,847.3
112525,2115,4687
112530,1268,1097
112534,2276,3191
112539,4323,2158
112540,1375,1158
112543,2174,4808
112544,1008,1161
112546,1837,1707
112547,1376,3924
112548,3759,1582
112549,1128,1615
112553,3759,9205
112554,2528,840.8
112560,4133,3449
112571,2724,3965
112572,1128,2026
112578,1008,1469
112581,1440,2085
112583,7855,3586
112584,4189,3514
112585,3719,3386
112594,1798,2818
112595,2340,715.4
112597,2583,2084
112602,1226,1126
112604,2893,2274
112606,2276,2485
112611,1.176e+04,1.297e+04
112617,843.2,424.4
112619,2623,8152
112622,1639,2022
112623,1563,2229
112625,1365,1819
112627,3011,1055
112632,3087,2073
112633,3087,1463
112639,932.7,2078
112640,2218,669.1
112641,1522,1206
112642,3847,3062
112643,2276,2268
112650,3380,5027
112651,5384,7225
112659,1930,3354
112663,3847,2806
112664,3536,5755
112665,5140,3755
112668,1442,1509
112671,1008,589
112672,7774,8174
112673,4628,4636
112674,3391,3234
112680,1246,717.2
112681,1639,1886
112683,3452,2243
112685,2893,2922
112686,2340,1615
112687,3197,2144
112689,2583,2249
112693,1563,1331
112697,2092,934.5
112700,2751,3584
112705,8417,5367
112710,2276,1737
112712,1798,1561
112714,1563,1791
112716,1798,1076
112717,3536,5660
112718,4628,2263
112719,4377,9859
112722,1393,1708
112723,1798,2558
112724,2064,1819
112726,1128,1007
112730,1706,1454
112731,1128,1288
112734,2751,2472
112736,2340,2084
112742,767,592.6
112743,2443,1002
112746,1573,3229
112747,767,740.5
112750,1522,1189
112755,2340,2303
112759,1731,941
112763,1837,4308
112768,6099,917.6
112770,1365,3271
112771,1006,800.1
112778,1798,917.6
112785,4218,5944
112786,1915,2173
112787,3011,3409
112790,1639,1696
112791,2997,1424
112792,4133,4196
112793,1365,807
112795,5293,7035
112798,1457,1450
112800,1376,594.1
112804,980.1,3341
112805,1440,2470
112807,3289,5039
112811,7984,6732
112813,942.9,465
112814,4323,2961
112821,1563,2011
112824,3056,3767
112825,1054,727
112845,6456,3989
112847,5615,4125
112849,1837,1673
112852,1522,1410
112856,1314,420.5
112858,9070,1.995e+04
112859,2174,2179
112860,1522,1386
112864,897.2,779.7
112866,2480,614.5
112867,859.6,630.2
112876,1994,3125
112879,4052,4917
112880,1163,1360
112882,4899,5397
112883,942.9,1572
112885,897.2,1208
112887,1216,1898
112890,1930,2183
112892,1365,881.2
112902,1596,849.6
112903,6346,5938
112905,4808,5005
112908,1912,2538
112910,3087,1536
112911,4146,4251
112913,2115,6840
112914,2361,2304
112919,2893,2932
112921,2893,4249
112923,7013,1.521e+04
112925,6150,7345
112927,2480,2419
112933,1128,400
112935,1731,1549
112937,4543,3988
112938,820.7,439.4
112940,1246,903.4
112943,1365,687.8
112949,1522,1281
112953,2893,7188
112959,2007,3587
112961,5384,1926
112963,3572,2111
112967,1692,2457
112969,1246,848.4
112970,5293,2965
112971,897.2,696.8
112974,1153,1247
112978,1573,1892
112980,647.7,578.5
112985,1246,1618
112987,820.7,771.4
112990,2856,4992
112996,1008,1998
113002,3898,7312
113004,2480,1992
113011,1692,1956
113012,1361,1104
113013,980.1,436.9
113015,2528,2943
113018,2064,2045
113019,3536,5675
113022,1573,2278
113025,1837,3479
113027,2092,1800
113032,1573,1193
113033,3391,7081
113037,980.1,789.3
113039,1128,709.4
113040,7984,9300
113041,3759,1410
113043,7156,6216
113044,1163,1151
113045,1573,591.1
113046,3256,3361
113047,2174,3489
113055,1246,1500
113056,1692,1231
113058,767,358.6
113066,1178,703.4
113068,2354,5487
113070,3087,2637
113073,2276,3297
113074,3863,2699
113080,6099,6493
113081,1837,1121
113088,1163,1004
113093,1128,579.7
113099,1246,1512
113100,1837,1459
113103,1955,2713
113104,2856,3052
113107,2623,6420
113112,1246,1271
113118,1128,924
113123,4899,7021
113131,1153,1429
113133,2235,3054
113140,1837,584.5
113141,2623,3624
113143,1375,1538
113149,6099,5364
113154,5847,2852
113156,4323,2642
113159,1226,731.8
113161,2528,2674
113162,1060,1499
113165,1216,2520
113166,1522,1718
113167,2856,2325
113168,4543,1692
113185,2092,1057
113189,2276,608.4
113190,1522,371.9
113193,3632,8120
113196,1717,2059
113198,1639,4700
113206,4628,3842
113211,1031,562.9
113220,897.2,682.5
113224,3536,2949
113226,2856,2551
113228,1759,937.9
113232,3632,8019
113234,5615,4219
113237,4899,6798
113241,2528,3360
113242,2115,832
113247,1376,1783
113252,1692,1138
113253,2893,767.5
113254,1376,831.9
113255,1731,1607
113258,4628,7713
113262,1128,4342
113263,1837,1326
113266,3536,2098
113269,2539,1364
113274,1994,1704
113275,2856,1575
113285,1586,971.5
113286,752.3,750.6
113295,1457,2939
113296,2064,2088
113297,7156,4086
113302,3632,2128
113303,1692,727.5
113310,1094,320
113314,2092,2111
113315,2539,2251
113319,4146,8725
113321,1563,1486
113322,1153,752.1
113331,1226,1328
113332,2893,2265
113334,2276,1402
113339,1376,1491
113345,1731,6192
113348,2092,2309
113349,1994,1635
113350,2480,1789
113352,1.296e+04,1.747e+04
113356,1798,1147
113364,897.2,1286
113365,2340,1542
113376,1375,1074
113384,2340,821.2
113385,6150,8277
113387,1365,827.3
113397,2443,1831
113406,1912,1840
113410,3863,5652
113412,3759,1371
113413,2142,2847
113414,1128,605.1
113419,647.7,436.3
113420,1365,1660
113421,1639,2435
113422,1994,1491
113423,2174,1952
113425,1246,1464
113426,1586,3055
113429,3197,1625
113431,912.9,779.9
113436,2528,3813
113437,897.2,542.9
113443,1226,2273
113446,2340,2789
113450,859.6,811.4
113452,4272,4983
113454,1365,727.7
113455,1006,1269
113458,2849,4295
113459,4899,6638
113463,2115,2030
113464,2849,1844
113471,5847,2774
113473,2583,3572
113474,1596,2490
113475,6757,7637
113481,1031,559
113482,1573,1201
113483,5486,4488
113490,1136,2030
113492,2651,1567
113493,6757,4926
113496,980.1,757.5
113498,1246,1173
113500,5486,3994
113508,767,637.4
113514,4146,4763
113515,676.3,759.6
113516,2174,1575
113517,4146,7129
113518,1596,1702
113520,1440,873
113522,5293,5021
113523,1649,2510
113525,1008,588.3
113527,4808,4383
113528,1094,1544
113529,897.2,412.3
113535,5629,3148
113536,2528,2004
113537,5629,5346
113539,1365,1474
113542,3197,1037
113544,743.7,361.8
113545,1008,1238
113547,1376,932.4
113551,7984,7435
113556,1573,2417
113562,1094,1818
113565,2092,2238
113579,1586,1406
113580,1692,1330
113585,1094,830.3
113592,2276,3047
113594,3011,2212
113595,1060,690.5
113597,4543,6264
113601,5790,4335
113610,1006,606.7
113612,5293,3719
113618,3485,2739
113622,2856,2656
113624,1692,1059
113628,2856,2451
